time_hr,vol_base_m3,vol_top_m3,vol_total_m3,cum_entrained_m3,cum_stripped_m3,cum_base_loss_m3,max_ppm_z,p95_ppm_z,area_danger_km2,area_lethal_km2,pop_danger,pop_lethal,expected_fatalities,front_danger_m,front_lethal_m,front_base_m,front_top_m,centroid_base_x,centroid_base_y,centroid_top_x,centroid_top_y,centroid_total_x,centroid_total_y,mean_exposure_min,max_exposure_min,mean_Pdeath,max_Pdeath,wind_u_mps,wind_v_mps,wind_mag_mps,K_base_m2ps,K_top_m2ps,entrain_rate_1ps,strip_coeff_1ps_per_mps,base_background_loss_1ps,S1,z_human_m,h_cap_m,released_volume_STP_m3,eruption_radius_m,Ri_source
4.833333333333333,110695718912.0,34687188992.0,145382883328.0,85188172352.0,49445518080.0,5658091520.0,1000000.0,420.0,89.1875,87.25,13262.080078125,12950.28515625,13047.197265625,13050.383136138187,12811.127975318957,5798.706752371601,15656.468311851175,736150.1255997552,9777729.82924803,736103.644190667,9781151.327581637,736139.0454426439,9778546.162699565,0.7895256280899048,365.0,0.0027966289781033993,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
5.0,108321062912.0,30650820608.0,138971856896.0,87162545792.0,51409660672.0,5789204480.0,1000000.0,420.0,69.1875,67.9375,11847.5390625,11658.107421875,11737.46875,11297.123527695003,11070.794912742263,5836.308764964376,14363.582422223224,736153.0098307405,9777730.151490027,736158.9404121699,9780614.000197921,736154.3330906364,9778366.183227068,0.8262746334075928,380.0,0.002176855690777302,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
5.166666666666667,106003030016.0,23246235648.0,129249271808.0,89094627328.0,53006115584.0,5917540352.0,1000000.0,420.0,54.875,54.0625,8932.103515625,8822.5419921875,8879.7412109375,10077.822185373187,9861.54146165801,5836.308764964376,12651.580928879996,736155.848789239,9777730.451646248,736225.7838207466,9779689.847365862,736168.4230954464,9778082.863757811,0.8450479507446289,390.0,0.0017359807388857007,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
5.333333333333333,96641228800.0,12850364416.0,109491593216.0,90954256160.0,54044479232.0,6041059328.0,1000000.0,420.0,32.5625,32.0,3712.248046875,3495.484130859375,3677.095947265625,7619.8753270640855,7267.220926874316,5836.308764964376,10965.856099730654,736215.1976646557,9777558.190505788,736391.7255797327,9778412.369827054,736235.9134195853,9777658.44228538,0.8643397092819214,405.0,0.001032744417898357,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
5.5,50193633280.0,3713994752.0,53907619840.0,92199479936.0,54470160640.0,6123749376.0,1000000.0,420.0,19.8125,19.375,2994.462890625,2722.69287109375,2937.2197265625,5900.2118606029735,5550.900827793629,5836.308764964376,8877.640452282352,736485.9919106971,9776542.114934681,736584.7220964901,9776933.18884146,736492.804885989,9776569.048724547,0.8717274069786072,415.0,0.0006278547807596624,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
5.666666666666667,2421857792.0,73504736.0,2495362816.0,92569087793.0,54534581632.0,6148299520.0,1000000.0,420.0,4.875,4.6875,396.7253723144531,389.0162658691406,394.377197265625,4250.0,4250.0,5884.30114796991,6914.658342969666,736807.0329745044,9775249.218564972,736898.1601675547,9775354.344455982,736809.7035514977,9775252.327242566,0.8764132261276245,430.0,0.00015260018699336797,1.0,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
5.833333333333333,51652.66796875,1755.80078125,53408.453125,92570160515.58206,54534719431.09119,6148370765.332031,5504.375,420.0,0.0,0.0,0.0,0.0,8.47104729473358e-07,0.0,0.0,5884.30114796991,5640.257086339238,735360.0105610025,9772974.047741452,735322.0400609733,9773143.391889064,735358.7721061035,9772979.605965989,0.8766824007034302,435.0,5.528322144141527e-14,1.8797741141440838e-12,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
6.0,0.01758032850921154,2.5078088583541103e-05,0.0001434387086192146,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,734416.1215279094,9771519.244213102,735370.5263602636,9770910.512724482,735181.0737734259,9770855.823164422,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
6.166666666666667,2.0361598518370272e-10,8.031923853769017e-15,8.031923853769017e-15,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,728332.9966846056,9773856.466980657,739345.0726681029,9770274.037767045,739345.076825131,9770274.033968762,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
6.333333333333333,1.333048276290201e-16,1.7218116921232333e-25,1.7218116921232333e-25,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,727498.9066970664,9772085.090450235,742424.9627967591,9769875.012473794,742424.9627967591,9769875.012473794,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
6.5,3.1512717792905925e-25,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,728114.9148655123,9769218.510459652,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
6.666666666666667,2.239696095357988e-27,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,726344.2996455745,9768411.765368702,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
6.833333333333333,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
7.0,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
7.166666666666667,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
7.333333333333333,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
7.5,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
7.666666666666667,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
7.833333333333333,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
8.0,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
8.166666666666666,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
8.333333333333334,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
8.5,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
8.666666666666666,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
8.833333333333334,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
9.0,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
9.166666666666666,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
9.333333333333334,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
9.5,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
9.666666666666666,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
9.833333333333334,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
10.0,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
10.166666666666666,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
10.333333333333334,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
10.5,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
10.666666666666666,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
10.833333333333334,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
11.0,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
11.166666666666666,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
11.333333333333334,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
11.5,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
11.666666666666666,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
11.833333333333334,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
12.0,0.0,0.0,0.0,92570160551.13249,54534719435.12855,6148370767.692857,420.0,420.0,0.0,0.0,0.0,0.0,8.471001819998492e-07,0.0,0.0,0.0,0.0,,,,,,,0.8766824007034302,435.0,5.52795419302924e-14,5.5344617777564054e-14,6.123233995736766e-17,-0.5,0.5,2.0,20.0,2e-05,0.0002,2e-06,0.5,1.5,50.0,300000000000.0,3000.0,11056.98739150709
